Timestamp,Department,Energy_Used_kWh,Renewable_Energy_Percentage,Waste_Generated_kg,Recycling_Percentage,Water_Usage_Liters,Efficiency_Score,CO2_Emissions_kg,Sustainable_Transport_Percentage,Non_Renewable_Energy_Percentage
14/03/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,357.49,53.88,100.0
03/12/2023,Water Usage,0.0,0.0,0.0,0.0,11772.36,69.45,0.0,0.0,100.0
12/02/2024,Transport,0.0,0.0,0.0,0.0,0.0,0.0,317.24,17.83,100.0
23/12/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,292.05,29.23,100.0
01/06/2023,Energy,1747.85,41.69,0.0,0.0,0.0,0.0,0.0,0.0,58.31
05/10/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,79.65,0.0,0.0,100.0
24/04/2023,Energy,4380.62,22.24,0.0,0.0,0.0,0.0,0.0,0.0,77.76
15/11/2023,Water Usage,0.0,0.0,0.0,0.0,5985.12,56.9,0.0,0.0,100.0
19/03/2023,Water Usage,0.0,0.0,0.0,0.0,4759.15,86.59,0.0,0.0,100.0
16/01/2023,Water Usage,0.0,0.0,0.0,0.0,19585.34,85.26,0.0,0.0,100.0
11/07/2023,Energy,2864.71,62.61,0.0,0.0,0.0,0.0,0.0,0.0,37.39
21/05/2023,Water Usage,0.0,0.0,0.0,0.0,6381.01,66.28,0.0,0.0,100.0
02/10/2023,Waste Management,0.0,0.0,203.51,64.53,0.0,0.0,0.0,0.0,100.0
24/02/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,85.74,0.0,0.0,100.0
09/02/2024,Energy,3827.81,56.04,0.0,0.0,0.0,0.0,0.0,0.0,43.96
11/12/2023,Energy,1776.61,74.35,0.0,0.0,0.0,0.0,0.0,0.0,25.650000000000006
02/02/2023,Water Usage,0.0,0.0,0.0,0.0,14375.26,60.95,0.0,0.0,100.0
30/10/2023,Waste Management,0.0,0.0,157.3,73.18,0.0,0.0,0.0,0.0,100.0
28/04/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,74.84,0.0,0.0,100.0
20/11/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,485.41,44.86,100.0
06/02/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,342.99,26.1,100.0
05/12/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,443.11,64.09,100.0
20/01/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,82.79,0.0,0.0,100.0
13/06/2023,Water Usage,0.0,0.0,0.0,0.0,2591.57,52.66,0.0,0.0,100.0
20/09/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,76.49,0.0,0.0,100.0
26/06/2023,Water Usage,0.0,0.0,0.0,0.0,19048.58,92.19,0.0,0.0,100.0
18/04/2023,Water Usage,0.0,0.0,0.0,0.0,10366.06,53.48,0.0,0.0,100.0
20/07/2023,Water Usage,0.0,0.0,0.0,0.0,1567.43,60.72,0.0,0.0,100.0
07/11/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,70.79,0.0,0.0,100.0
21/11/2023,Energy,4685.95,56.56,0.0,0.0,0.0,0.0,0.0,0.0,43.44
02/04/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,359.18,73.12,100.0
16/01/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,67.83,0.0,0.0,100.0
11/02/2024,Transport,0.0,0.0,0.0,0.0,0.0,0.0,182.19,23.45,100.0
04/07/2023,Water Usage,0.0,0.0,0.0,0.0,7647.88,82.23,0.0,0.0,100.0
21/02/2023,Waste Management,0.0,0.0,90.59,84.21,0.0,0.0,0.0,0.0,100.0
22/07/2023,Water Usage,0.0,0.0,0.0,0.0,1542.83,66.78,0.0,0.0,100.0
22/07/2023,Water Usage,0.0,0.0,0.0,0.0,15157.66,71.47,0.0,0.0,100.0
24/03/2023,Waste Management,0.0,0.0,405.89,70.28,0.0,0.0,0.0,0.0,100.0
15/01/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,495.73,44.58,100.0
11/01/2024,Water Usage,0.0,0.0,0.0,0.0,1205.59,53.73,0.0,0.0,100.0
18/02/2023,Energy,717.76,43.31,0.0,0.0,0.0,0.0,0.0,0.0,56.69
07/08/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,408.17,13.23,100.0
17/02/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,409.78,18.36,100.0
22/10/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,68.74,41.56,100.0
04/03/2023,Energy,1587.24,14.34,0.0,0.0,0.0,0.0,0.0,0.0,85.66
24/10/2023,Waste Management,0.0,0.0,371.04,53.9,0.0,0.0,0.0,0.0,100.0
25/02/2023,Waste Management,0.0,0.0,234.79,72.38,0.0,0.0,0.0,0.0,100.0
25/02/2023,Waste Management,0.0,0.0,458.83,90.88,0.0,0.0,0.0,0.0,100.0
05/04/2023,Energy,772.75,10.69,0.0,0.0,0.0,0.0,0.0,0.0,89.31
04/11/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,97.76,0.0,0.0,100.0
18/04/2023,Energy,2590.02,59.21,0.0,0.0,0.0,0.0,0.0,0.0,40.79
29/07/2023,Waste Management,0.0,0.0,93.53,51.67,0.0,0.0,0.0,0.0,100.0
26/04/2023,Water Usage,0.0,0.0,0.0,0.0,7966.8,96.82,0.0,0.0,100.0
17/12/2023,Waste Management,0.0,0.0,263.73,57.28,0.0,0.0,0.0,0.0,100.0
21/10/2023,Energy,1804.27,63.19,0.0,0.0,0.0,0.0,0.0,0.0,36.81
14/04/2023,Water Usage,0.0,0.0,0.0,0.0,4035.69,83.78,0.0,0.0,100.0
15/06/2023,Energy,3247.02,48.45,0.0,0.0,0.0,0.0,0.0,0.0,51.55
08/12/2023,Water Usage,0.0,0.0,0.0,0.0,14004.39,53.53,0.0,0.0,100.0
09/04/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,446.99,25.6,100.0
20/08/2023,Energy,1931.77,26.15,0.0,0.0,0.0,0.0,0.0,0.0,73.85
10/07/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,316.45,27.85,100.0
14/04/2023,Waste Management,0.0,0.0,372.55,30.93,0.0,0.0,0.0,0.0,100.0
19/07/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,61.32,0.0,0.0,100.0
02/02/2024,Water Usage,0.0,0.0,0.0,0.0,6957.35,99.04,0.0,0.0,100.0
25/11/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,98.87,0.0,0.0,100.0
01/12/2023,Energy,2269.24,30.1,0.0,0.0,0.0,0.0,0.0,0.0,69.9
21/01/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,475.85,18.22,100.0
09/03/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,400.56,26.75,100.0
25/01/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,166.94,57.25,100.0
07/11/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,315.08,41.63,100.0
21/04/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,479.1,53.08,100.0
19/02/2023,Waste Management,0.0,0.0,349.74,22.92,0.0,0.0,0.0,0.0,100.0
19/05/2023,Waste Management,0.0,0.0,388.03,47.77,0.0,0.0,0.0,0.0,100.0
05/04/2023,Waste Management,0.0,0.0,93.3,34.11,0.0,0.0,0.0,0.0,100.0
11/10/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,84.3,0.0,0.0,100.0
29/03/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,297.72,72.34,100.0
21/07/2023,Energy,3004.59,37.71,0.0,0.0,0.0,0.0,0.0,0.0,62.29
28/11/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,416.03,41.16,100.0
09/01/2024,Waste Management,0.0,0.0,472.74,77.56,0.0,0.0,0.0,0.0,100.0
11/08/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,227.71,73.86,100.0
17/05/2023,Energy,1829.26,79.21,0.0,0.0,0.0,0.0,0.0,0.0,20.790000000000006
28/08/2023,Water Usage,0.0,0.0,0.0,0.0,4685.8,58.96,0.0,0.0,100.0
16/03/2023,Waste Management,0.0,0.0,401.43,59.21,0.0,0.0,0.0,0.0,100.0
04/01/2023,Waste Management,0.0,0.0,484.45,53.57,0.0,0.0,0.0,0.0,100.0
04/04/2023,Waste Management,0.0,0.0,409.01,34.6,0.0,0.0,0.0,0.0,100.0
06/06/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,82.2,0.0,0.0,100.0
22/02/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,88.04,0.0,0.0,100.0
23/03/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,346.98,31.59,100.0
05/02/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,93.64,0.0,0.0,100.0
30/01/2024,Waste Management,0.0,0.0,61.77,23.38,0.0,0.0,0.0,0.0,100.0
28/07/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,204.9,31.5,100.0
26/07/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,69.94,0.0,0.0,100.0
22/02/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,481.87,41.95,100.0
13/03/2023,Energy,1847.45,27.97,0.0,0.0,0.0,0.0,0.0,0.0,72.03
19/04/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,75.75,0.0,0.0,100.0
02/12/2023,Water Usage,0.0,0.0,0.0,0.0,19140.03,97.41,0.0,0.0,100.0
07/01/2023,Waste Management,0.0,0.0,174.52,64.42,0.0,0.0,0.0,0.0,100.0
22/11/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,83.17,0.0,0.0,100.0
24/05/2023,Water Usage,0.0,0.0,0.0,0.0,3030.01,93.71,0.0,0.0,100.0
05/02/2023,Waste Management,0.0,0.0,217.49,36.59,0.0,0.0,0.0,0.0,100.0
26/05/2023,Water Usage,0.0,0.0,0.0,0.0,1140.65,95.42,0.0,0.0,100.0
28/07/2023,Waste Management,0.0,0.0,402.13,36.51,0.0,0.0,0.0,0.0,100.0
21/03/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,478.19,23.01,100.0
01/09/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,88.96,0.0,0.0,100.0
28/08/2023,Water Usage,0.0,0.0,0.0,0.0,5194.42,54.98,0.0,0.0,100.0
02/01/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,88.6,0.0,0.0,100.0
12/02/2024,Transport,0.0,0.0,0.0,0.0,0.0,0.0,249.24,35.78,100.0
01/09/2023,Waste Management,0.0,0.0,235.21,75.47,0.0,0.0,0.0,0.0,100.0
14/12/2023,Water Usage,0.0,0.0,0.0,0.0,7849.48,52.46,0.0,0.0,100.0
03/02/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,80.96,0.0,0.0,100.0
23/02/2024,Water Usage,0.0,0.0,0.0,0.0,8917.03,66.83,0.0,0.0,100.0
27/12/2023,Waste Management,0.0,0.0,383.99,29.52,0.0,0.0,0.0,0.0,100.0
20/02/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,74.23,0.0,0.0,100.0
06/02/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,84.54,0.0,0.0,100.0
26/05/2023,Water Usage,0.0,0.0,0.0,0.0,7690.94,55.55,0.0,0.0,100.0
09/06/2023,Water Usage,0.0,0.0,0.0,0.0,11316.42,61.63,0.0,0.0,100.0
08/02/2023,Energy,1178.49,85.91,0.0,0.0,0.0,0.0,0.0,0.0,14.090000000000003
20/12/2023,Energy,4241.89,31.99,0.0,0.0,0.0,0.0,0.0,0.0,68.01
30/08/2023,Waste Management,0.0,0.0,205.13,23.6,0.0,0.0,0.0,0.0,100.0
15/02/2024,Waste Management,0.0,0.0,491.73,62.14,0.0,0.0,0.0,0.0,100.0
03/11/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,102.08,13.88,100.0
11/06/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,93.87,0.0,0.0,100.0
18/09/2023,Water Usage,0.0,0.0,0.0,0.0,19087.19,96.66,0.0,0.0,100.0
26/04/2023,Waste Management,0.0,0.0,124.34,58.35,0.0,0.0,0.0,0.0,100.0
05/03/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,76.14,0.0,0.0,100.0
14/01/2023,Energy,913.61,79.05,0.0,0.0,0.0,0.0,0.0,0.0,20.950000000000003
03/05/2023,Water Usage,0.0,0.0,0.0,0.0,16170.21,66.29,0.0,0.0,100.0
05/12/2023,Energy,1904.55,19.03,0.0,0.0,0.0,0.0,0.0,0.0,80.97
18/11/2023,Energy,2915.26,37.13,0.0,0.0,0.0,0.0,0.0,0.0,62.87
08/01/2023,Energy,2326.62,83.18,0.0,0.0,0.0,0.0,0.0,0.0,16.819999999999993
08/11/2023,Water Usage,0.0,0.0,0.0,0.0,6536.24,51.37,0.0,0.0,100.0
10/02/2023,Energy,2992.04,64.8,0.0,0.0,0.0,0.0,0.0,0.0,35.2
21/09/2023,Waste Management,0.0,0.0,387.25,88.19,0.0,0.0,0.0,0.0,100.0
18/11/2023,Waste Management,0.0,0.0,456.58,88.47,0.0,0.0,0.0,0.0,100.0
24/03/2023,Energy,2177.18,79.16,0.0,0.0,0.0,0.0,0.0,0.0,20.840000000000003
08/12/2023,Waste Management,0.0,0.0,76.16,64.29,0.0,0.0,0.0,0.0,100.0
11/07/2023,Waste Management,0.0,0.0,291.57,37.54,0.0,0.0,0.0,0.0,100.0
10/10/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,94.29,0.0,0.0,100.0
20/10/2023,Waste Management,0.0,0.0,264.84,67.1,0.0,0.0,0.0,0.0,100.0
24/09/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,99.13,19.17,100.0
15/08/2023,Water Usage,0.0,0.0,0.0,0.0,8401.27,77.07,0.0,0.0,100.0
05/03/2023,Energy,4822.36,76.67,0.0,0.0,0.0,0.0,0.0,0.0,23.33
04/01/2023,Energy,4210.14,80.02,0.0,0.0,0.0,0.0,0.0,0.0,19.980000000000004
09/08/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,187.44,27.08,100.0
10/09/2023,Waste Management,0.0,0.0,187.27,50.08,0.0,0.0,0.0,0.0,100.0
04/08/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,63.78,0.0,0.0,100.0
05/07/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,63.63,0.0,0.0,100.0
20/11/2023,Energy,1021.69,80.47,0.0,0.0,0.0,0.0,0.0,0.0,19.53
19/01/2024,Energy,3190.44,76.61,0.0,0.0,0.0,0.0,0.0,0.0,23.39
31/12/2023,Energy,4924.73,68.66,0.0,0.0,0.0,0.0,0.0,0.0,31.340000000000003
10/04/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,118.9,46.84,100.0
03/09/2023,Water Usage,0.0,0.0,0.0,0.0,7493.48,56.08,0.0,0.0,100.0
17/09/2023,Waste Management,0.0,0.0,83.6,44.28,0.0,0.0,0.0,0.0,100.0
08/09/2023,Energy,4900.66,16.56,0.0,0.0,0.0,0.0,0.0,0.0,83.44
25/03/2023,Waste Management,0.0,0.0,139.87,65.26,0.0,0.0,0.0,0.0,100.0
11/09/2023,Water Usage,0.0,0.0,0.0,0.0,15390.22,56.05,0.0,0.0,100.0
24/11/2023,Waste Management,0.0,0.0,170.85,84.44,0.0,0.0,0.0,0.0,100.0
03/02/2023,Waste Management,0.0,0.0,493.63,34.52,0.0,0.0,0.0,0.0,100.0
15/08/2023,Water Usage,0.0,0.0,0.0,0.0,16266.84,97.97,0.0,0.0,100.0
14/07/2023,Water Usage,0.0,0.0,0.0,0.0,8544.81,90.16,0.0,0.0,100.0
27/08/2023,Water Usage,0.0,0.0,0.0,0.0,3911.28,94.57,0.0,0.0,100.0
23/03/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,484.68,11.32,100.0
09/08/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,70.46,0.0,0.0,100.0
07/11/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,94.63,0.0,0.0,100.0
02/03/2023,Energy,2206.55,41.32,0.0,0.0,0.0,0.0,0.0,0.0,58.68
14/11/2023,Waste Management,0.0,0.0,499.17,81.3,0.0,0.0,0.0,0.0,100.0
17/02/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,93.38,0.0,0.0,100.0
01/07/2023,Water Usage,0.0,0.0,0.0,0.0,4981.72,95.04,0.0,0.0,100.0
22/04/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,466.57,42.21,100.0
02/07/2023,Water Usage,0.0,0.0,0.0,0.0,7124.99,81.92,0.0,0.0,100.0
16/09/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,99.37,0.0,0.0,100.0
31/07/2023,Waste Management,0.0,0.0,398.93,40.19,0.0,0.0,0.0,0.0,100.0
30/01/2024,Energy,3398.57,29.52,0.0,0.0,0.0,0.0,0.0,0.0,70.48
22/02/2024,Waste Management,0.0,0.0,420.24,68.62,0.0,0.0,0.0,0.0,100.0
30/08/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,309.76,55.13,100.0
22/06/2023,Energy,4384.87,58.9,0.0,0.0,0.0,0.0,0.0,0.0,41.1
03/12/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,440.26,56.74,100.0
31/08/2023,Water Usage,0.0,0.0,0.0,0.0,19371.75,89.66,0.0,0.0,100.0
15/02/2024,Energy,4686.36,34.85,0.0,0.0,0.0,0.0,0.0,0.0,65.15
12/11/2023,Energy,1720.39,31.81,0.0,0.0,0.0,0.0,0.0,0.0,68.19
27/01/2024,Waste Management,0.0,0.0,142.32,86.19,0.0,0.0,0.0,0.0,100.0
21/08/2023,Water Usage,0.0,0.0,0.0,0.0,3287.86,57.58,0.0,0.0,100.0
03/12/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,360.36,63.1,100.0
26/04/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,77.11,0.0,0.0,100.0
30/09/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,72.95,0.0,0.0,100.0
29/05/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,375.9,35.46,100.0
10/07/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,336.18,23.85,100.0
18/02/2023,Waste Management,0.0,0.0,305.09,42.4,0.0,0.0,0.0,0.0,100.0
19/12/2023,Energy,3850.09,70.83,0.0,0.0,0.0,0.0,0.0,0.0,29.17
22/06/2023,Energy,4314.05,16.76,0.0,0.0,0.0,0.0,0.0,0.0,83.24
14/11/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,97.92,0.0,0.0,100.0
24/02/2024,Energy,3938.12,19.16,0.0,0.0,0.0,0.0,0.0,0.0,80.84
18/01/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,93.74,0.0,0.0,100.0
22/02/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,258.7,15.38,100.0
27/05/2023,Waste Management,0.0,0.0,102.59,56.59,0.0,0.0,0.0,0.0,100.0
08/03/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,184.1,44.8,100.0
08/01/2024,Water Usage,0.0,0.0,0.0,0.0,13097.97,52.26,0.0,0.0,100.0
01/04/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,488.09,65.52,100.0
07/01/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,92.09,0.0,0.0,100.0
06/02/2023,Waste Management,0.0,0.0,108.8,25.1,0.0,0.0,0.0,0.0,100.0
02/01/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,85.14,0.0,0.0,100.0
18/09/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,224.52,34.72,100.0
08/08/2023,Water Usage,0.0,0.0,0.0,0.0,14032.2,83.39,0.0,0.0,100.0
19/10/2023,Waste Management,0.0,0.0,244.5,76.97,0.0,0.0,0.0,0.0,100.0
05/01/2024,Water Usage,0.0,0.0,0.0,0.0,12387.17,77.17,0.0,0.0,100.0
11/09/2023,Water Usage,0.0,0.0,0.0,0.0,14560.2,99.06,0.0,0.0,100.0
18/12/2023,Waste Management,0.0,0.0,208.07,29.0,0.0,0.0,0.0,0.0,100.0
03/09/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,51.95,53.42,100.0
07/07/2023,Waste Management,0.0,0.0,401.19,23.64,0.0,0.0,0.0,0.0,100.0
14/03/2023,Water Usage,0.0,0.0,0.0,0.0,9208.48,61.92,0.0,0.0,100.0
24/01/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,96.46,0.0,0.0,100.0
10/09/2023,Energy,4771.79,34.89,0.0,0.0,0.0,0.0,0.0,0.0,65.11
25/01/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,305.65,63.59,100.0
14/09/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,370.34,24.74,100.0
15/03/2023,Energy,2257.63,53.29,0.0,0.0,0.0,0.0,0.0,0.0,46.71
07/07/2023,Water Usage,0.0,0.0,0.0,0.0,18375.35,52.89,0.0,0.0,100.0
11/08/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,199.58,78.76,100.0
14/11/2023,Energy,1993.88,41.94,0.0,0.0,0.0,0.0,0.0,0.0,58.06
16/02/2024,Water Usage,0.0,0.0,0.0,0.0,11505.43,86.74,0.0,0.0,100.0
20/02/2023,Waste Management,0.0,0.0,252.19,31.74,0.0,0.0,0.0,0.0,100.0
01/09/2023,Waste Management,0.0,0.0,300.66,33.14,0.0,0.0,0.0,0.0,100.0
26/05/2023,Waste Management,0.0,0.0,204.13,65.47,0.0,0.0,0.0,0.0,100.0
10/07/2023,Water Usage,0.0,0.0,0.0,0.0,5662.32,86.56,0.0,0.0,100.0
30/12/2023,Water Usage,0.0,0.0,0.0,0.0,5046.0,68.54,0.0,0.0,100.0
23/08/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,90.89,0.0,0.0,100.0
18/03/2023,Waste Management,0.0,0.0,383.47,68.93,0.0,0.0,0.0,0.0,100.0
16/05/2023,Water Usage,0.0,0.0,0.0,0.0,13535.7,84.38,0.0,0.0,100.0
05/01/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,98.71,0.0,0.0,100.0
13/02/2024,Waste Management,0.0,0.0,453.19,54.44,0.0,0.0,0.0,0.0,100.0
05/08/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,82.71,0.0,0.0,100.0
27/06/2023,Waste Management,0.0,0.0,160.47,67.17,0.0,0.0,0.0,0.0,100.0
19/02/2023,Waste Management,0.0,0.0,152.33,59.93,0.0,0.0,0.0,0.0,100.0
18/08/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,72.98,0.0,0.0,100.0
24/10/2023,Water Usage,0.0,0.0,0.0,0.0,7783.86,73.52,0.0,0.0,100.0
21/08/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,272.92,54.93,100.0
17/10/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,84.44,0.0,0.0,100.0
07/01/2023,Energy,3099.1,30.25,0.0,0.0,0.0,0.0,0.0,0.0,69.75
30/04/2023,Water Usage,0.0,0.0,0.0,0.0,16802.97,87.61,0.0,0.0,100.0
11/08/2023,Water Usage,0.0,0.0,0.0,0.0,10841.09,74.73,0.0,0.0,100.0
24/10/2023,Water Usage,0.0,0.0,0.0,0.0,16157.76,99.98,0.0,0.0,100.0
13/12/2023,Energy,1253.0,61.71,0.0,0.0,0.0,0.0,0.0,0.0,38.29
04/05/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,73.04,0.0,0.0,100.0
08/10/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,221.04,44.1,100.0
08/10/2023,Water Usage,0.0,0.0,0.0,0.0,17339.99,70.06,0.0,0.0,100.0
11/10/2023,Energy,4389.73,57.01,0.0,0.0,0.0,0.0,0.0,0.0,42.99
23/01/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,389.66,70.13,100.0
13/09/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,94.18,0.0,0.0,100.0
09/05/2023,Energy,1741.06,73.92,0.0,0.0,0.0,0.0,0.0,0.0,26.08
18/12/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,76.66,0.0,0.0,100.0
17/02/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,62.56,23.54,100.0
21/07/2023,Water Usage,0.0,0.0,0.0,0.0,9436.75,84.4,0.0,0.0,100.0
18/11/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,75.55,0.0,0.0,100.0
11/09/2023,Waste Management,0.0,0.0,235.9,73.42,0.0,0.0,0.0,0.0,100.0
28/08/2023,Water Usage,0.0,0.0,0.0,0.0,15250.5,85.96,0.0,0.0,100.0
21/06/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,97.51,0.0,0.0,100.0
25/05/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,85.51,0.0,0.0,100.0
06/05/2023,Water Usage,0.0,0.0,0.0,0.0,3002.78,91.98,0.0,0.0,100.0
04/06/2023,Waste Management,0.0,0.0,109.72,67.03,0.0,0.0,0.0,0.0,100.0
02/01/2024,Transport,0.0,0.0,0.0,0.0,0.0,0.0,275.42,72.39,100.0
30/01/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,188.14,55.96,100.0
28/05/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,98.51,0.0,0.0,100.0
03/02/2024,Energy,677.74,56.26,0.0,0.0,0.0,0.0,0.0,0.0,43.74
20/01/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,471.29,71.52,100.0
18/03/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,139.92,16.81,100.0
15/02/2024,Green Initiatives,0.0,0.0,0.0,0.0,0.0,99.81,0.0,0.0,100.0
03/01/2024,Water Usage,0.0,0.0,0.0,0.0,8653.27,50.42,0.0,0.0,100.0
28/11/2023,Water Usage,0.0,0.0,0.0,0.0,14552.64,51.63,0.0,0.0,100.0
02/10/2023,Waste Management,0.0,0.0,89.43,51.26,0.0,0.0,0.0,0.0,100.0
23/09/2023,Water Usage,0.0,0.0,0.0,0.0,6487.6,80.45,0.0,0.0,100.0
01/10/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,452.63,57.12,100.0
17/12/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,84.22,0.0,0.0,100.0
04/01/2023,Waste Management,0.0,0.0,401.46,71.98,0.0,0.0,0.0,0.0,100.0
01/10/2023,Energy,4356.35,85.2,0.0,0.0,0.0,0.0,0.0,0.0,14.799999999999997
25/09/2023,Water Usage,0.0,0.0,0.0,0.0,13399.1,80.11,0.0,0.0,100.0
22/04/2023,Water Usage,0.0,0.0,0.0,0.0,17736.57,63.31,0.0,0.0,100.0
16/08/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,65.31,0.0,0.0,100.0
01/04/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,73.79,0.0,0.0,100.0
27/11/2023,Green Initiatives,0.0,0.0,0.0,0.0,0.0,74.12,0.0,0.0,100.0
06/09/2023,Energy,2379.34,89.45,0.0,0.0,0.0,0.0,0.0,0.0,10.549999999999997
06/06/2023,Water Usage,0.0,0.0,0.0,0.0,9491.35,85.49,0.0,0.0,100.0
06/02/2024,Waste Management,0.0,0.0,432.14,91.46,0.0,0.0,0.0,0.0,100.0
08/05/2023,Transport,0.0,0.0,0.0,0.0,0.0,0.0,117.96,35.72,100.0
